study_id	qpcr_id	region	well	sample_id	sample_group	target	control	target_ct	control_ct	delta_ct	twoddct	mincol	platecolincrement	biorep
CMR-1313	JES0013	VC	K17		2440-exNA	PRNP	TBP	17.231372833251953	27.029539108276367	-9.798166275024414	0.21965882576690166	17	1	CMR-1313-JES0013-K17-18
CMR-1313	JES0013	VC	K18		2440-exNA	PRNP	TBP	17.170169830322266	27.03950309753418	-9.869333267211914	0.23076612474156719	17	1	CMR-1313-JES0013-K17-18
CMR-1313	JES0013	VC	L17		2440-exNA	PRNP	TBP	17.67833137512207	27.332555770874023	-9.654224395751953	0.1988006657140357	17	1	CMR-1313-JES0013-L17-18
CMR-1313	JES0013	VC	L18		2440-exNA	PRNP	TBP	17.613395690917969	27.387075424194336	-9.773679733276367	0.21596206630151996	17	1	CMR-1313-JES0013-L17-18
CMR-1313	JES0013	VC	M17		2440-exNA	PRNP	TBP	19.853927612304688	27.356376647949219	-7.502449035644531	0.04473721111881847	17	1	CMR-1313-JES0013-M17-18
CMR-1313	JES0013	VC	M18		2440-exNA	PRNP	TBP	19.835262298583984	27.313220977783203	-7.477958679199219	0.04398418763079274	17	1	CMR-1313-JES0013-M17-18
CMR-1313	JES0013	VC	N17		2440-exNA	PRNP	TBP	17.005300521850586	27.408166885375977	-10.40286636352539	0.33402696127198106	17	1	CMR-1313-JES0013-N17-18
CMR-1313	JES0013	VC	N18		2440-exNA	PRNP	TBP	17.02056884765625	27.244661331176758	-10.224092483520508	0.2950972907754679	17	1	CMR-1313-JES0013-N17-18
CMR-1313	JES0013	VC	P11		no lysate	PRNP	TBP	Undetermined	Undetermined			11	1	CMR-1313-JES0013-P11-12
CMR-1313	JES0013	VC	P12		no lysate	PRNP	TBP	Undetermined	Undetermined			11	1	CMR-1313-JES0013-P11-12
CMR-1313	JES0013	VC	P13		no lysate	PRNP	TBP	Undetermined	Undetermined			11	1	CMR-1313-JES0013-P13-14
CMR-1313	JES0013	VC	P14		no lysate	PRNP	TBP	Undetermined	Undetermined			11	1	CMR-1313-JES0013-P13-14
CMR-1313	JES0018	Thal	A3		saline	PRNP	TBP	15.542620658874512	27.567333221435547	-12.024712562561035	1.0417363242009985	3	1	CMR-1313-JES0018-A3-4
CMR-1313	JES0018	Thal	A4		saline	PRNP	TBP	15.848271369934082	27.8310546875	-11.982783317565918	1.0118959259090528	3	1	CMR-1313-JES0018-A3-4
CMR-1313	JES0018	Thal	B3		saline	PRNP	TBP	16.396854400634766	27.741693496704102	-11.344839096069336	0.6502726692380469	3	1	CMR-1313-JES0018-B3-4
CMR-1313	JES0018	Thal	B4		saline	PRNP	TBP	16.332412719726562	27.651180267333984	-11.318767547607422	0.6386268635763509	3	1	CMR-1313-JES0018-B3-4
CMR-1313	JES0018	Thal	C3		saline	PRNP	TBP	15.49513053894043	28.062232971191406	-12.567102432250977	1.5171671402688172	3	1	CMR-1313-JES0018-C3-4
CMR-1313	JES0018	Thal	C4		saline	PRNP	TBP	16.204242706298828	28.898677825927734	-12.694435119628906	1.657159787676952	3	1	CMR-1313-JES0018-C3-4
CMR-1313	JES0018	Thal	D3		saline	PRNP	TBP	14.546852111816406	26.660106658935547	-12.11325454711914	1.107673079821264	3	1	CMR-1313-JES0018-D3-4
CMR-1313	JES0018	Thal	D4		saline	PRNP	TBP	16.032112121582031	28.271730422973633	-12.239618301391602	1.2090684299356844	3	1	CMR-1313-JES0018-D3-4
CMR-1313	JES0018	Thal	E3		saline	PRNP	TBP	15.952178955078125	27.303930282592773	-11.351751327514648	0.6533957271922644	3	1	CMR-1313-JES0018-E3-4
CMR-1313	JES0018	Thal	E4		saline	PRNP	TBP	15.934520721435547	27.298341751098633	-11.363821029663086	0.6588850180333696	3	1	CMR-1313-JES0018-E3-4
CMR-1313	JES0018	Thal	F3		saline	PRNP	TBP	18.525400161743164	31.715549468994141	-13.190149307250977	2.3366261137989945	3	1	CMR-1313-JES0018-F3-4
CMR-1313	JES0018	Thal	F4		saline	PRNP	TBP	18.987077713012695	32.251537322998047	-13.264459609985352	2.4601345265711925	3	1	CMR-1313-JES0018-F3-4
CMR-1313	JES0018	Thal	H3		NTC	PRNP	TBP	16.42637825012207	29.019708633422852	-12.593330383300781	1.5450012243042468	3	1	CMR-1313-JES0018-H3-4
CMR-1313	JES0018	Thal	H4		NTC	PRNP	TBP	16.639406204223633	29.559398651123047	-12.919992446899414	1.937599026049955	3	1	CMR-1313-JES0018-H3-4
CMR-1313	JES0018	Thal	I3		NTC	PRNP	TBP	15.645038604736328	27.337417602539062	-11.692378997802734	0.8273998469761954	3	1	CMR-1313-JES0018-I3-4
CMR-1313	JES0018	Thal	I4		NTC	PRNP	TBP	15.569921493530273	27.146888732910156	-11.576967239379883	0.7637883592697239	3	1	CMR-1313-JES0018-I3-4
CMR-1313	JES0018	Thal	J3		NTC	PRNP	TBP	16.394386291503906	29.062179565429688	-12.667793273925781	1.6268383122767611	3	1	CMR-1313-JES0018-J3-4
CMR-1313	JES0018	Thal	J4		NTC	PRNP	TBP	16.549560546875	29.23542594909668	-12.68586540222168	1.6473453117126355	3	1	CMR-1313-JES0018-J3-4
CMR-1313	JES0018	Thal	K3		NTC	PRNP	TBP	16.643892288208008	28.042572021484375	-11.398679733276367	0.6749990287232233	3	1	CMR-1313-JES0018-K3-4
CMR-1313	JES0018	Thal	K4		NTC	PRNP	TBP	16.71247673034668	28.021352767944336	-11.308876037597656	0.6342632401069326	3	1	CMR-1313-JES0018-K3-4
CMR-1313	JES0018	Thal	L3		NTC	PRNP	TBP	16.335794448852539	27.893896102905273	-11.558101654052734	0.7538656030650226	3	1	CMR-1313-JES0018-L3-4
CMR-1313	JES0018	Thal	L4		NTC	PRNP	TBP	16.297677993774414	27.912569046020508	-11.614891052246094	0.7841321133594574	3	1	CMR-1313-JES0018-L3-4
CMR-1313	JES0018	Thal	M3		NTC	PRNP	TBP	15.62603759765625	27.49241828918457	-11.86638069152832	0.9334588237738508	3	1	CMR-1313-JES0018-M3-4
CMR-1313	JES0018	Thal	M4		NTC	PRNP	TBP	15.750146865844727	27.455558776855469	-11.705411911010742	0.8349082145602092	3	1	CMR-1313-JES0018-M3-4
CMR-1313	JES0018	Thal	A17		2440-hiPS	PRNP	TBP	20.091390609741211	28.227376937866211	-8.135986328125	0.07032902008563109	17	1	CMR-1313-JES0018-A17-18
CMR-1313	JES0018	Thal	A18		2440-hiPS	PRNP	TBP	20.778720855712891	28.878923416137695	-8.100202560424805	0.06860607580799512	17	1	CMR-1313-JES0018-A17-18
CMR-1313	JES0018	Thal	B17		2440-hiPS	PRNP	TBP	16.366853713989258	27.195959091186523	-10.829105377197266	0.45482484687163405	17	1	CMR-1313-JES0018-B17-18
CMR-1313	JES0018	Thal	B18		2440-hiPS	PRNP	TBP	16.493762969970703	27.317554473876953	-10.82379150390625	0.4531526736459739	17	1	CMR-1313-JES0018-B17-18
CMR-1313	JES0018	Thal	C17		2440-hiPS	PRNP	TBP	15.828774452209473	27.340385437011719	-11.511610984802246	0.7299596294830489	17	1	CMR-1313-JES0018-C17-18
CMR-1313	JES0018	Thal	C18		2440-hiPS	PRNP	TBP	17.075193405151367	28.643354415893555	-11.568161010742188	0.7591403856143032	17	1	CMR-1313-JES0018-C17-18
CMR-1313	JES0018	Thal	D17		2440-hiPS	PRNP	TBP	17.583574295043945	27.48573112487793	-9.902156829833984	0.23922406441992014	17	1	CMR-1313-JES0018-D17-18
CMR-1313	JES0018	Thal	D18		2440-hiPS	PRNP	TBP	17.629762649536133	27.513374328613281	-9.883611679077148	0.23616863426336282	17	1	CMR-1313-JES0018-D17-18
CMR-1313	JES0018	Thal	E17		2440-hiPS	PRNP	TBP	18.279762268066406	28.151655197143555	-9.871892929077148	0.2342580494783978	17	1	CMR-1313-JES0018-E17-18
CMR-1313	JES0018	Thal	E18		2440-hiPS	PRNP	TBP	18.374879837036133	28.139263153076172	-9.764383316040039	0.21743572685316567	17	1	CMR-1313-JES0018-E17-18
CMR-1313	JES0018	Thal	F17		2440-hiPS	PRNP	TBP	18.230030059814453	30.174720764160156	-11.944690704345703	0.9855276835782164	17	1	CMR-1313-JES0018-F17-18
CMR-1313	JES0018	Thal	F18		2440-hiPS	PRNP	TBP	18.884323120117188	30.795757293701172	-11.911434173583984	0.9630694682828832	17	1	CMR-1313-JES0018-F17-18
CMR-1313	JES0018	Thal	G17		2440-hiPS	PRNP	TBP	16.641544342041016	27.19659423828125	-10.555049896240234	0.37613631175894296	17	1	CMR-1313-JES0018-G17-18
CMR-1313	JES0018	Thal	G18		2440-hiPS	PRNP	TBP	15.625155448913574	26.277227401733398	-10.652071952819824	0.4023016474136752	17	1	CMR-1313-JES0018-G17-18
CMR-1313	JES0018	Thal	H17		2440-exNA	PRNP	TBP	18.784357070922852	27.251054763793945	-8.466697692871094	0.08844812015478581	17	1	CMR-1313-JES0018-H17-18
CMR-1313	JES0018	Thal	H18		2440-exNA	PRNP	TBP	18.776727676391602	27.227043151855469	-8.450315475463867	0.08744944713514112	17	1	CMR-1313-JES0018-H17-18
CMR-1313	JES0018	Thal	I17		2440-exNA	PRNP	TBP	19.380823135375977	28.192392349243164	-8.8115692138671875	0.11233246252120879	17	1	CMR-1313-JES0018-I17-18
CMR-1313	JES0018	Thal	I18		2440-exNA	PRNP	TBP	19.27301025390625	28.164745330810547	-8.891735076904297	0.11875109115649576	17	1	CMR-1313-JES0018-I17-18
CMR-1313	JES0018	Thal	J17		2440-exNA	PRNP	TBP	19.440858840942383	28.357219696044922	-8.916360855102539	0.120795486366392	17	1	CMR-1313-JES0018-J17-18
CMR-1313	JES0018	Thal	J18		2440-exNA	PRNP	TBP	19.538761138916016	28.296270370483398	-8.757509231567383	0.10820108188561807	17	1	CMR-1313-JES0018-J17-18
CMR-1313	JES0018	Thal	K17		2440-exNA	PRNP	TBP	18.815462112426758	29.205972671508789	-10.390510559082031	0.3355938440549251	17	1	CMR-1313-JES0018-K17-18
CMR-1313	JES0018	Thal	K18		2440-exNA	PRNP	TBP	18.9921875	29.32023811340332	-10.32805061340332	0.32137468842435835	17	1	CMR-1313-JES0018-K17-18
CMR-1313	JES0018	Thal	L17		2440-exNA	PRNP	TBP	18.999139785766602	27.874137878417969	-8.874998092651367	0.11738139718041665	17	1	CMR-1313-JES0018-L17-18
CMR-1313	JES0018	Thal	L18		2440-exNA	PRNP	TBP	19.03370475769043	27.911401748657227	-8.877696990966797	0.11760119204741677	17	1	CMR-1313-JES0018-L17-18
CMR-1313	JES0018	Thal	M17		2440-exNA	PRNP	TBP	19.797994613647461	28.894193649291992	-9.096199035644531	0.13683191134975153	17	1	CMR-1313-JES0018-M17-18
CMR-1313	JES0018	Thal	M18		2440-exNA	PRNP	TBP	19.845424652099609	28.585380554199219	-8.73995590209961	0.10689257139701132	17	1	CMR-1313-JES0018-M17-18
CMR-1313	JES0018	Thal	N17		2440-exNA	PRNP	TBP	17.945348739624023	27.071985244750977	-9.126636505126953	0.13974941056448195	17	1	CMR-1313-JES0018-N17-18
CMR-1313	JES0018	Thal	N18		2440-exNA	PRNP	TBP	18.037761688232422	27.018495559692383	-8.980733871459961	0.12630743495950114	17	1	CMR-1313-JES0018-N17-18
CMR-1313	JES0018	Thal	P1		no lysate	PRNP	TBP	35.874713897705078	Undetermined			1	1	CMR-1313-JES0018-P1-2
CMR-1313	JES0018	Thal	P3		no lysate	PRNP	TBP	Undetermined	Undetermined			1	1	CMR-1313-JES0018-P3-4
CMR-1313	JES0018	Thal	P5		no lysate	PRNP	TBP	36.002246856689453	Undetermined			1	1	CMR-1313-JES0018-P5-6
CMR-1313	JES0018	Thal	P7		no lysate	PRNP	TBP	38.024288177490234	Undetermined			1	1	CMR-1313-JES0018-P7-8
CMR-1313	JES0018	Str	A1		saline	PRNP	TBP	15.517748832702637	27.289289474487305	-11.771540641784668	0.8442733774945623	1	1	CMR-1313-JES0018-A1-2
CMR-1313	JES0018	Str	A2		saline	PRNP	TBP	15.532628059387207	27.329776763916016	-11.797148704528809	0.8593931542903352	1	1	CMR-1313-JES0018-A1-2
CMR-1313	JES0018	Str	B1		saline	PRNP	TBP	16.654449462890625	28.300466537475586	-11.646017074584961	0.7739211866992808	1	1	CMR-1313-JES0018-B1-2
CMR-1313	JES0018	Str	B2		saline	PRNP	TBP	16.706411361694336	28.174491882324219	-11.468080520629883	0.6841203290010383	1	1	CMR-1313-JES0018-B1-2
CMR-1313	JES0018	Str	C1		saline	PRNP	TBP	17.692129135131836	29.315225601196289	-11.623096466064453	0.7617227826991562	1	1	CMR-1313-JES0018-C1-2
CMR-1313	JES0018	Str	C2		saline	PRNP	TBP	17.694435119628906	29.257413864135742	-11.562978744506836	0.7306337133664678	1	1	CMR-1313-JES0018-C1-2
CMR-1313	JES0018	Str	D1		saline	PRNP	TBP	15.850273132324219	27.365596771240234	-11.515323638916016	0.7068936681883851	1	1	CMR-1313-JES0018-D1-2
CMR-1313	JES0018	Str	D2		saline	PRNP	TBP	15.992335319519043	27.33106803894043	-11.338732719421387	0.6254533570259642	1	1	CMR-1313-JES0018-D1-2
CMR-1313	JES0018	Str	E1		saline	PRNP	TBP	16.971792221069336	28.141929626464844	-11.170137405395508	0.556471185585096	1	1	CMR-1313-JES0018-E1-2
CMR-1313	JES0018	Str	E2		saline	PRNP	TBP	17.1124267578125	28.243078231811523	-11.130651473999023	0.5414473487191799	1	1	CMR-1313-JES0018-E1-2
CMR-1313	JES0018	Str	F1		saline	PRNP	TBP	15.504656791687012	27.491142272949219	-11.986485481262207	0.9799139469684149	1	1	CMR-1313-JES0018-F1-2
CMR-1313	JES0018	Str	F2		saline	PRNP	TBP	15.486758232116699	27.565671920776367	-12.078913688659668	1.044748128464729	1	1	CMR-1313-JES0018-F1-2
CMR-1313	JES0018	Str	H1		NTC	PRNP	TBP	16.800235748291016	29.744882583618164	-12.944646835327148	1.9038084374083637	1	1	CMR-1313-JES0018-H1-2
CMR-1313	JES0018	Str	H2		NTC	PRNP	TBP	17.481481552124023	30.307575225830078	-12.826093673706055	1.7536187867805129	1	1	CMR-1313-JES0018-H1-2
CMR-1313	JES0018	Str	I1		NTC	PRNP	TBP	17.251541137695312	28.86146354675293	-11.609922409057617	0.754798726877847	1	1	CMR-1313-JES0018-I1-2
CMR-1313	JES0018	Str	I2		NTC	PRNP	TBP	17.349582672119141	29.057987213134766	-11.708404541015625	0.808122567036484	1	1	CMR-1313-JES0018-I1-2
CMR-1313	JES0018	Str	J1		NTC	PRNP	TBP	16.025272369384766	28.230880737304688	-12.205608367919922	1.140644998645487	1	1	CMR-1313-JES0018-J1-2
CMR-1313	JES0018	Str	J2		NTC	PRNP	TBP	16.069694519042969	28.25848388671875	-12.188789367675781	1.127424522828516	1	1	CMR-1313-JES0018-J1-2
CMR-1313	JES0018	Str	K1		NTC	PRNP	TBP	17.105518341064453	29.020545959472656	-11.915027618408203	0.9325604194801216	1	1	CMR-1313-JES0018-K1-2
CMR-1313	JES0018	Str	K2		NTC	PRNP	TBP	17.254253387451172	29.375238418579102	-12.12098503112793	1.0756632664740187	1	1	CMR-1313-JES0018-K1-2
CMR-1313	JES0018	Str	L1		NTC	PRNP	TBP	17.015304565429688	28.535049438476562	-11.519744873046875	0.7090633132822541	1	1	CMR-1313-JES0018-L1-2
CMR-1313	JES0018	Str	L2		NTC	PRNP	TBP	16.994338989257812	28.58006477355957	-11.585725784301758	0.7422449459769807	1	1	CMR-1313-JES0018-L1-2
CMR-1313	JES0018	Str	M1		NTC	PRNP	TBP	16.110572814941406	27.984376907348633	-11.873804092407227	0.906290569586208	1	1	CMR-1313-JES0018-M1-2
CMR-1313	JES0018	Str	M2		NTC	PRNP	TBP	16.355907440185547	28.046257019042969	-11.690349578857422	0.7980721387329943	1	1	CMR-1313-JES0018-M1-2
CMR-1313	JES0018	Str	A15		2440-hiPS	PRNP	TBP	21.574302673339844	27.974418640136719	-6.400115966796875	0.020394973635524182	15	1	CMR-1313-JES0018-A15-16
CMR-1313	JES0018	Str	A16		2440-hiPS	PRNP	TBP	21.675765991210938	28.01324462890625	-6.3374786376953125	0.01952843467703472	15	1	CMR-1313-JES0018-A15-16
CMR-1313	JES0018	Str	B15		2440-hiPS	PRNP	TBP	17.358457565307617	27.294864654541016	-9.936407089233398	0.2366207624869618	15	1	CMR-1313-JES0018-B15-16
CMR-1313	JES0018	Str	B16		2440-hiPS	PRNP	TBP	17.916997909545898	27.997034072875977	-10.080036163330078	0.26139032518945493	15	1	CMR-1313-JES0018-B15-16
CMR-1313	JES0018	Str	C15		2440-hiPS	PRNP	TBP	16.673179626464844	28.243946075439453	-11.57076644897461	0.7345883567354838	15	1	CMR-1313-JES0018-C15-16
CMR-1313	JES0018	Str	C16		2440-hiPS	PRNP	TBP	17.629110336303711	29.255552291870117	-11.626441955566406	0.7634912039348838	15	1	CMR-1313-JES0018-C15-16
CMR-1313	JES0018	Str	D15		2440-hiPS	PRNP	TBP	17.481500625610352	27.833452224731445	-10.351951599121094	0.3156052445851914	15	1	CMR-1313-JES0018-D15-16
CMR-1313	JES0018	Str	D16		2440-hiPS	PRNP	TBP	17.343605041503906	27.644989013671875	-10.301383972167969	0.3047346502040235	15	1	CMR-1313-JES0018-D15-16
CMR-1313	JES0018	Str	E15		2440-hiPS	PRNP	TBP	20.128879547119141	29.699911117553711	-9.57103157043457	0.18368084077864388	15	1	CMR-1313-JES0018-E15-16
CMR-1313	JES0018	Str	E16		2440-hiPS	PRNP	TBP	20.141538619995117	29.708967208862305	-9.5674285888671875	0.1832226892181826	15	1	CMR-1313-JES0018-E15-16
CMR-1313	JES0018	Str	F15		2440-hiPS	PRNP	TBP	15.584607124328613	27.621004104614258	-12.036396980285645	1.0144083077021304	15	1	CMR-1313-JES0018-F15-16
CMR-1313	JES0018	Str	F16		2440-hiPS	PRNP	TBP	17.519792556762695	29.554542541503906	-12.034749984741211	1.013250909485947	15	1	CMR-1313-JES0018-F15-16
CMR-1313	JES0018	Str	G15		2440-hiPS	PRNP	TBP	17.466117858886719	28.019739151000977	-10.553621292114258	0.3629550457765702	15	1	CMR-1313-JES0018-G15-16
CMR-1313	JES0018	Str	G16		2440-hiPS	PRNP	TBP	17.39387321472168	27.973247528076172	-10.579374313354492	0.3694921960337775	15	1	CMR-1313-JES0018-G15-16
CMR-1313	JES0018	Str	H15		2440-exNA	PRNP	TBP	19.533794403076172	28.368429183959961	-8.834634780883789	0.11025196442478169	15	1	CMR-1313-JES0018-H15-16
CMR-1313	JES0018	Str	H16		2440-exNA	PRNP	TBP	19.594711303710938	28.375732421875	-8.7810211181640625	0.10622995943443334	15	1	CMR-1313-JES0018-H15-16
CMR-1313	JES0018	Str	I15		2440-exNA	PRNP	TBP	18.827117919921875	28.366941452026367	-9.539823532104492	0.17975016719456421	15	1	CMR-1313-JES0018-I15-16
CMR-1313	JES0018	Str	I16		2440-exNA	PRNP	TBP	18.919795989990234	28.357246398925781	-9.437450408935547	0.16743718819094308	15	1	CMR-1313-JES0018-I15-16
CMR-1313	JES0018	Str	J15		2440-exNA	PRNP	TBP	19.561000823974609	28.454607009887695	-8.893606185913086	0.11485198302579634	15	1	CMR-1313-JES0018-J15-16
CMR-1313	JES0018	Str	J16		2440-exNA	PRNP	TBP	19.593305587768555	28.51725959777832	-8.923954010009766	0.11729354260853925	15	1	CMR-1313-JES0018-J15-16
CMR-1313	JES0018	Str	K15		2440-exNA	PRNP	TBP	17.652408599853516	27.634744644165039	-9.982336044311523	0.24427489914368175	15	1	CMR-1313-JES0018-K15-16
CMR-1313	JES0018	Str	K16		2440-exNA	PRNP	TBP	17.570894241333008	27.615373611450195	-10.044479370117188	0.2550268153902751	15	1	CMR-1313-JES0018-K15-16
CMR-1313	JES0018	Str	L15		2440-exNA	PRNP	TBP	19.327787399291992	28.545022964477539	-9.217235565185547	0.14373437627655847	15	1	CMR-1313-JES0018-L15-16
CMR-1313	JES0018	Str	L16		2440-exNA	PRNP	TBP	19.44963264465332	28.675703048706055	-9.226070404052734	0.144617283758719	15	1	CMR-1313-JES0018-L15-16
CMR-1313	JES0018	Str	M15		2440-exNA	PRNP	TBP	20.417076110839844	27.983606338500977	-7.566530227661133	0.0457771581497761	15	1	CMR-1313-JES0018-M15-16
CMR-1313	JES0018	Str	M16		2440-exNA	PRNP	TBP	20.515972137451172	28.100482940673828	-7.584510803222656	0.046351257474110376	15	1	CMR-1313-JES0018-M15-16
CMR-1313	JES0018	Str	N15		2440-exNA	PRNP	TBP	18.546848297119141	27.754421234130859	-9.207572937011719	0.1427749141883163	15	1	CMR-1313-JES0018-N15-16
CMR-1313	JES0018	Str	N16		2440-exNA	PRNP	TBP	18.502128601074219	27.96514892578125	-9.463020324707031	0.17043125178714966	15	1	CMR-1313-JES0018-N15-16
CMR-1313	JES0018	Str	P1		no lysate	PRNP	TBP	35.874713897705078	Undetermined			1	1	CMR-1313-JES0018-P1-2
CMR-1313	JES0018	Str	P3		no lysate	PRNP	TBP	Undetermined	Undetermined			1	1	CMR-1313-JES0018-P3-4
CMR-1313	JES0018	Str	P5		no lysate	PRNP	TBP	36.002246856689453	Undetermined			1	1	CMR-1313-JES0018-P5-6
CMR-1313	JES0018	Str	P7		no lysate	PRNP	TBP	38.024288177490234	Undetermined			1	1	CMR-1313-JES0018-P7-8
CMR-1313	JES0018	HP	A9		saline	PRNP	TBP	15.325148582458496	26.678239822387695	-11.3530912399292	0.643109883138074	9	1	CMR-1313-JES0018-A9-10
CMR-1313	JES0018	HP	A10		saline	PRNP	TBP	15.289486885070801	26.663362503051758	-11.373875617980957	0.6524419919596657	9	1	CMR-1313-JES0018-A9-10
CMR-1313	JES0018	HP	B9		saline	PRNP	TBP	14.305846214294434	26.712215423583984	-12.40636920928955	1.3346071472371097	9	1	CMR-1313-JES0018-B9-10
CMR-1313	JES0018	HP	B10		saline	PRNP	TBP	14.545591354370117	26.982027053833008	-12.43643569946289	1.3627128829348978	9	1	CMR-1313-JES0018-B9-10
CMR-1313	JES0018	HP	C9		saline	PRNP	TBP	15.339407920837402	26.608488082885742	-11.26908016204834	0.6067298044267978	9	1	CMR-1313-JES0018-C9-10
CMR-1313	JES0018	HP	C10		saline	PRNP	TBP	15.213476181030273	26.417953491210938	-11.204477310180664	0.5801602013293489	9	1	CMR-1313-JES0018-C9-10
CMR-1313	JES0018	HP	D9		saline	PRNP	TBP	14.981368064880371	26.259868621826172	-11.2785005569458	0.6107045431072208	9	1	CMR-1313-JES0018-D9-10
CMR-1313	JES0018	HP	D10		saline	PRNP	TBP	14.987251281738281	26.303079605102539	-11.315828323364258	0.6267118812167721	9	1	CMR-1313-JES0018-D9-10
CMR-1313	JES0018	HP	E9		saline	PRNP	TBP	16.135116577148438	27.572929382324219	-11.437812805175781	0.6820071318662572	9	1	CMR-1313-JES0018-E9-10
CMR-1313	JES0018	HP	E10		saline	PRNP	TBP	16.180944442749023	27.428600311279297	-11.247655868530273	0.5977863229235348	9	1	CMR-1313-JES0018-E9-10
CMR-1313	JES0018	HP	F9		saline	PRNP	TBP	14.685649871826172	26.406209945678711	-11.720560073852539	0.8296679721195908	9	1	CMR-1313-JES0018-F9-10
CMR-1313	JES0018	HP	F10		saline	PRNP	TBP	14.687093734741211	26.392194747924805	-11.705101013183594	0.8208252058677681	9	1	CMR-1313-JES0018-F9-10
CMR-1313	JES0018	HP	H9		NTC	PRNP	TBP	15.42380428314209	28.513809204101562	-13.090004920959473	2.1436224741536005	9	1	CMR-1313-JES0018-H9-10
CMR-1313	JES0018	HP	H10		NTC	PRNP	TBP	15.971476554870605	28.881114959716797	-12.909638404846191	1.8917013338127253	9	1	CMR-1313-JES0018-H9-10
CMR-1313	JES0018	HP	I9		NTC	PRNP	TBP	15.79509162902832	27.687294006347656	-11.892202377319336	0.9344881683537798	9	1	CMR-1313-JES0018-I9-10
CMR-1313	JES0018	HP	I10		NTC	PRNP	TBP	15.792962074279785	27.691532135009766	-11.89857006072998	0.9386218736899095	9	1	CMR-1313-JES0018-I9-10
CMR-1313	JES0018	HP	J9		NTC	PRNP	TBP	15.538930892944336	27.31904411315918	-11.780113220214844	0.8646326050490745	9	1	CMR-1313-JES0018-J9-10
CMR-1313	JES0018	HP	J10		NTC	PRNP	TBP	15.556832313537598	27.33647346496582	-11.779641151428223	0.8643497321744865	9	1	CMR-1313-JES0018-J9-10
CMR-1313	JES0018	HP	K9		NTC	PRNP	TBP	15.576993942260742	27.192558288574219	-11.615564346313477	0.7714316657531247	9	1	CMR-1313-JES0018-K9-10
CMR-1313	JES0018	HP	K10		NTC	PRNP	TBP	15.454499244689941	27.123546600341797	-11.669047355651855	0.8005665718232324	9	1	CMR-1313-JES0018-K9-10
CMR-1313	JES0018	HP	L9		NTC	PRNP	TBP	15.893692970275879	27.583280563354492	-11.689587593078613	0.8120460898433083	9	1	CMR-1313-JES0018-L9-10
CMR-1313	JES0018	HP	L10		NTC	PRNP	TBP	15.926443099975586	27.579565048217773	-11.653121948242188	0.7917779929088827	9	1	CMR-1313-JES0018-L9-10
CMR-1313	JES0018	HP	M9		NTC	PRNP	TBP	15.542730331420898	27.356212615966797	-11.813482284545898	0.8848643491990471	9	1	CMR-1313-JES0018-M9-10
CMR-1313	JES0018	HP	M10		NTC	PRNP	TBP	15.564269065856934	27.652744293212891	-12.088475227355957	1.0706753948868013	9	1	CMR-1313-JES0018-M9-10
CMR-1313	JES0018	HP	A23		2440-hiPS	PRNP	TBP	18.682767868041992	25.866437911987305	-7.1836700439453125	0.03574080575641073	23	1	CMR-1313-JES0018-A23-24
CMR-1313	JES0018	HP	A24		2440-hiPS	PRNP	TBP	18.589731216430664	25.758888244628906	-7.169157028198242	0.0353830679238261	23	1	CMR-1313-JES0018-A23-24
CMR-1313	JES0018	HP	B23		2440-hiPS	PRNP	TBP	15.794554710388184	25.865549087524414	-10.07099437713623	0.264445128300882	23	1	CMR-1313-JES0018-B23-24
CMR-1313	JES0018	HP	B24		2440-hiPS	PRNP	TBP	15.966468811035156	26.231966018676758	-10.265497207641602	0.30261242578551956	23	1	CMR-1313-JES0018-B23-24
CMR-1313	JES0018	HP	C23		2440-hiPS	PRNP	TBP	15.090878486633301	25.703357696533203	-10.612479209899902	0.3848918787703907	23	1	CMR-1313-JES0018-C23-24
CMR-1313	JES0018	HP	C24		2440-hiPS	PRNP	TBP	15.401503562927246	26.010679244995117	-10.609175682067871	0.38401154970075735	23	1	CMR-1313-JES0018-C23-24
CMR-1313	JES0018	HP	D23		2440-hiPS	PRNP	TBP	15.617700576782227	26.023271560668945	-10.405570983886719	0.3334672324442857	23	1	CMR-1313-JES0018-D23-24
CMR-1313	JES0018	HP	D24		2440-hiPS	PRNP	TBP	16.118007659912109	26.569538116455078	-10.451530456542969	0.3442614114814426	23	1	CMR-1313-JES0018-D23-24
CMR-1313	JES0018	HP	E23		2440-hiPS	PRNP	TBP	17.727134704589844	27.116035461425781	-9.3889007568359375	0.1648181105495202	23	1	CMR-1313-JES0018-E23-24
CMR-1313	JES0018	HP	E24		2440-hiPS	PRNP	TBP	17.76765251159668	27.166297912597656	-9.398645401000977	0.16593513818537975	23	1	CMR-1313-JES0018-E23-24
CMR-1313	JES0018	HP	F23		2440-hiPS	PRNP	TBP	Undetermined	Undetermined			23	1	CMR-1313-JES0018-F23-24
